item_id,title,author,year,editions,subjects,image_url
book-/works/OL176081W,The Law and the Lady,Wilkie Collins,1875,384,Classic Literature|Fiction|Mystery|Women Detectives|Married Women|Investigation|Social Conditions|Women|Murder|English Literature,https://covers.openlibrary.org/b/id/6396941-L.jpg
book-/works/OL1315930W,Trent's Last Case,E. C. Bentley,1900,356,Fiction|Philip Trent (Fictitious Character)|Private Investigators|Private Investigators In Fiction|Detective And Mystery Stories|English Language|Text-Books For Foreigners|English Literature|Englisch|Roman,https://covers.openlibrary.org/b/id/118583-L.jpg
book-/works/OL76595W,Prester John,John Buchan,1900,339,Fiction|Scots|Clergy|Zulu (African People)|Viction|Mystery|Adventure Stories|Prester John (Legendary Character)|Manners And Customs|South Africa,https://covers.openlibrary.org/b/id/5981967-L.jpg
book-/works/OL2234917W,Whose Body?,Dorothy L. Sayers,1923,319,Mystery|Detectives|Translations Into Russian|English Detective And Mystery Stories|Private Investigators|Fiction|Police|Classic Literature|Murder|Investigation,https://covers.openlibrary.org/b/id/8311819-L.jpg
book-/works/OL176068W,The Black Robe,Wilkie Collins,1881,303,Classic Literature|Fiction|Mystery|Priesthood|English Literature|Jewish Way Of Life,https://covers.openlibrary.org/b/id/1759983-L.jpg
book-/works/OL472073W,Murder on the Links,Agatha Christie,1923,272,Fiction|Hercule Poirot (Fictitious Character)|Private Investigators|Murder|Investigation|English Detective And Mystery Stories|Mystery|Golf Courses|English Literature|Identity,https://covers.openlibrary.org/b/id/14582832-L.jpg
book-/works/OL176085W,Armadale,Wilkie Collins,1866,261,Classic Literature|Fate And Fatalism|Fathers And Sons|Fiction|Men|Mystery|Social Life And Customs|Long Now Manual For Civilization|Medicine In Literature,https://covers.openlibrary.org/b/id/780215-L.jpg
book-/works/OL6438811W,Fifty Candles,Earl Derr Biggers,1926,258,Mystery|Suspense|Fiction,https://covers.openlibrary.org/b/id/1956467-L.jpg
book-/works/OL1518053W,The Angel of Terror,Edgar Wallace,1923,254,Fiction|Mystery|Suspense,https://covers.openlibrary.org/b/id/1814681-L.jpg
book-/works/OL471576W,Murder on the Orient Express,Agatha Christie,1933,247,Agatha Christie|Private Investigator|P.I.|Hercule Poirot|Detective|Murder|Mystery|Humour|Fiction|Literature,https://covers.openlibrary.org/b/id/11100465-L.jpg
book-/works/OL176090W,No name,Wilkie Collins,1862,236,Fiction|Orphans|Disinheritance|Illegitimacy|Sisters|Young Women|Classic Literature|Mystery|Age And Employment|Social Life And Customs,https://covers.openlibrary.org/b/id/103261-L.jpg
book-/works/OL250352W,The Amateur Cracksman,E. W. Hornung,1899,223,Classic Literature|Criminals|English Detective And Mystery Stories|Fiction|Mystery|Raffles (Fictitious Character)|Short Stories|Raffles (Personnage Fictif)|Criminels|England -- Fiction,https://covers.openlibrary.org/b/id/2895793-L.jpg
book-/works/OL471932W,The Murder of Roger Ackroyd,Agatha Christie,1926,220,Detective Fiction|Mystery|Murder|Investigation|Victim|Private Investigators|Detective And Mystery Stories|Fiction|Mystery & Detective Fiction|Historical Fiction,https://covers.openlibrary.org/b/id/13151356-L.jpg
book-/works/OL137397W,The After House,Mary Roberts Rinehart,1914,203,Classic Literature|Fiction|Mystery And Suspense|Yachting|Mystery|Suspense|Mystery & Detective|General|Literary Criticism|American,https://covers.openlibrary.org/b/id/2757973-L.jpg
book-/works/OL76837W,The Da Vinci Code,Dan Brown,2003,203,Suspense & Thriller|Spiritual Fiction|Hieros Gamos|Priory Of Sion|Holy Grail|Vitruvian Man|Fibonacci Sequence|Safe Deposit Boxes|Mystery & Suspense|Templars,https://covers.openlibrary.org/b/id/9255229-L.jpg
book-/works/OL472549W,The Man in the Brown Suit,Agatha Christie,1924,201,Fiction|Mystery|English Literature|French Fiction|English Detective And Mystery Stories|South Africa -- Fiction|Detective And Mystery Stories|London (England) -- Fiction|Murder -- Investigation -- Fiction|Women Adventurers,https://covers.openlibrary.org/b/id/11153508-L.jpg
book-/works/OL176076W,The legacy of Cain,Wilkie Collins,1859,187,Fiction|Fathers And Daughters|Clergy In Fiction|Fathers And Daughters In Fiction|Adopted Children In Fiction|England In Fiction|Children Of Women Prisoners In Fiction|Clergy|Adopted Children|Children Of Women Prisoners,https://covers.openlibrary.org/b/id/494040-L.jpg
book-/works/OL137396W,The Circular Staircase,Mary Roberts Rinehart,1908,182,Classic Literature|Fiction|Detective And Mystery Stories|Open Library Staff Picks|Middle-Aged Women|Investigation|Murder|Country Homes|Country Homes -- Fiction|Murder -- Investigation -- Fiction,https://covers.openlibrary.org/b/id/2761207-L.jpg
book-/works/OL1797752W,The Paradise Mystery,Joseph Smith Fletcher,1920,174,Classic Literature|Fiction|Mystery,https://covers.openlibrary.org/b/id/1814712-L.jpg
book-/works/OL176087W,The dead secret,Wilkie Collins,1857,167,Fiction|Social Life And Customs|Inheritance And Succession|Inheritance And Succession In Fiction|England In Fiction|Mothers And Daughters In Fiction|Illegitimate Children In Fiction|Mothers And Daughters|Illegitimate Children|Mystery,https://covers.openlibrary.org/b/id/14305247-L.jpg
book-/works/OL1172118W,The Lodger,Marie Belloc Lowndes,1913,163,Classic Literature|Fiction|Serial Murders|Detective And Mystery Stories|Serial Murders -- Fiction|Mystery|History,https://covers.openlibrary.org/b/id/696674-L.jpg
book-/works/OL1868679W,R. Holmes & Co.,John Kendrick Bangs,1906,156,Criminals|Fiction|Private Investigators|Mystery,https://covers.openlibrary.org/b/id/5716647-L.jpg
book-/works/OL1546094W,L'affaire Lerouge,Émile Gaboriau,1800,148,Fiction|Mystery|Detective And Mystery Stories,https://covers.openlibrary.org/b/id/4486242-L.jpg
book-/works/OL471509W,The A.B.C. Murders,Agatha Christie,1936,142,Fiction|Mystery|Agatha Christie|Hercule Poirot (Fictitious Character)|Series|#13|Classic|British|Literature|Stories,https://covers.openlibrary.org/b/id/14573514-L.jpg
book-/works/OL176073W,The Queen of Hearts,Wilkie Collins,1859,141,Fiction|Mystery,https://covers.openlibrary.org/b/id/1861500-L.jpg
book-/works/OL471500W,4:50 from Paddington,Agatha Christie,1957,140,Fiction|Mystery|Jane Marple (Fictitious Character)|English Literature|English Language|Murder|Investigation|Meurtre|Mystery Fiction|Homicide,https://covers.openlibrary.org/b/id/13151352-L.jpg
book-/works/OL1517945W,The daffodil murder,Edgar Wallace,1921,137,Fiction|Mystery,https://covers.openlibrary.org/b/id/2895230-L.jpg
book-/works/OL30040W,The Mysterious Key And What It Opened,Louisa May Alcott,2004,129,Fiction|Mystery|American Literature,https://covers.openlibrary.org/b/id/1815112-L.jpg
book-/works/OL250350W,Dead Men Tell No Tales,E. W. Hornung,1899,128,Fiction|Mystery,https://covers.openlibrary.org/b/id/2890645-L.jpg
book-/works/OL471610W,The Body in the Library,Agatha Christie,1942,127,Fiction|Mystery|Women Detectives|Detective And Mystery Stories|Jane Marple (Fictitious Character)|Agatha Christie|Miss Marple|Series|British|Female,https://covers.openlibrary.org/b/id/12855259-L.jpg
book-/works/OL471771W,A Murder Is Announced,Agatha Christie,1950,127,Fiction|Mystery|Agatha Christie|Miss Marple|Series|British|Amateur|Detective|Classic|Literature,https://covers.openlibrary.org/b/id/14578204-L.jpg
book-/works/OL471895W,The Murder at the Vicarage,Agatha Christie,1930,127,Women Detectives|Fiction|Classic|Literature|Audiobook|Braile|Dvd|Murder|Mystery|Humour,https://covers.openlibrary.org/b/id/12996560-L.jpg
book-/works/OL176066W,The Guilty River,Wilkie Collins,1886,126,Fiction|Mystery|Classic Literature|English Fiction,https://covers.openlibrary.org/b/id/5723048-L.jpg
book-/works/OL471990W,The Mirror Crack'd from Side to Side,Agatha Christie,1960,126,Fiction|Mystery|Jane Marple (Fictitious Character)|Women Detectives In Fiction|Women Detectives|Romance Ingles|Crime & Mystery|English Literature|English Language|Mystery Fiction,https://covers.openlibrary.org/b/id/10561150-L.jpg
book-/works/OL472542W,The Secret of Chimneys,Agatha Christie,1925,121,Fiction|Mystery|English Detective And Mystery Stories|Murder|Investigation|Conspiracies|Manors|Detective And Mystery Stories|English Literature,https://covers.openlibrary.org/b/id/12996574-L.jpg
book-/works/OL471947W,The Big Four,Agatha Christie,1927,121,Fiction|Mystery|Private Investigators|Hercule Poirot (Fictitious Character)|Translations Into Arabic|English Detective And Mystery Stories|English Literature|Détectives|Crime|Detective And Mystery Stories,https://covers.openlibrary.org/b/id/12996529-L.jpg
book-/works/OL472049W,Evil Under the Sun,Agatha Christie,1941,120,Hercule Poirot (Fictitious Character)|Private Investigators|Detective And Mystery Stories|Open Library Staff Picks|Detectives|Fiction|Belgians|Mystery|English Literature|Murder,https://covers.openlibrary.org/b/id/13671433-L.jpg
book-/works/OL2895540W,The house by the church-yard,Sheridan Le Fanu,1863,118,Ireland In Fiction|Fiction|Classic Literature|Mystery|English Literature,https://covers.openlibrary.org/b/id/3950063-L.jpg
book-/works/OL472250W,Sleeping Murder,Agatha Christie,1940,117,Fiction|Jane Marple (Fictitious Character)|Women Detectives|Women Detectives In Fiction|Mystery|English Detective And Mystery Stories|Translations Into French|English Literature|Detective And Mystery Stories|Inspectrices De Police,https://covers.openlibrary.org/b/id/10247294-L.jpg
book-/works/OL471905W,The Moving Finger,Agatha Christie,1942,115,Fiction|Women Detectives|Jane Marple (Fictitious Character)|Detective And Mystery Stories|English Fiction|Mystery|Anonymous Letters|Gossip|Women Private Investigators|Novela Policiaca,https://covers.openlibrary.org/b/id/13672855-L.jpg
book-/works/OL1797757W,The Talleyrand Maxim,Joseph Smith Fletcher,1920,115,Wills In Fiction|Detective And Mystery Stories|Fiction|Mystery,https://covers.openlibrary.org/b/id/1845490-L.jpg
