item_id,league,season,date,away,home,away_score,home_score,away_logo,home_logo,final_margin,total_goals,red_cards,lead_changes,came_from_behind,late_drama,is_knockout
soccer-740653,eng.1,2026,2025-09-28 15:30:00+00:00,ARS,NEW,2,1,https://a.espncdn.com/i/teamlogos/soccer/500/359.png,https://a.espncdn.com/i/teamlogos/soccer/500/361.png,1,3,0,1,1,1,0
soccer-740652,eng.1,2026,2025-09-29 19:00:00+00:00,WHU,EVE,1,1,https://a.espncdn.com/i/teamlogos/soccer/500/371.png,https://a.espncdn.com/i/teamlogos/soccer/500/368.png,0,2,0,0,1,0,0
soccer-740658,eng.1,2026,2025-10-03 19:00:00+00:00,FUL,BOU,1,3,https://a.espncdn.com/i/teamlogos/soccer/500/370.png,https://a.espncdn.com/i/teamlogos/soccer/500/349.png,2,4,0,1,1,1,0
soccer-740662,eng.1,2026,2025-10-04 11:30:00+00:00,TOT,LEE,2,1,https://a.espncdn.com/i/teamlogos/soccer/500/367.png,https://a.espncdn.com/i/teamlogos/soccer/500/357.png,1,3,0,0,0,0,0
soccer-740656,eng.1,2026,2025-10-04 14:00:00+00:00,WHU,ARS,0,2,https://a.espncdn.com/i/teamlogos/soccer/500/371.png,https://a.espncdn.com/i/teamlogos/soccer/500/359.png,2,2,0,0,0,0,0
soccer-740663,eng.1,2026,2025-10-04 14:00:00+00:00,SUN,MAN,0,2,https://a.espncdn.com/i/teamlogos/soccer/500/366.png,https://a.espncdn.com/i/teamlogos/soccer/500/360.png,2,2,0,0,0,0,0
soccer-740660,eng.1,2026,2025-10-04 16:30:00+00:00,LIV,CHE,1,2,https://a.espncdn.com/i/teamlogos/soccer/500/364.png,https://a.espncdn.com/i/teamlogos/soccer/500/363.png,1,3,1,0,0,1,0
soccer-740657,eng.1,2026,2025-10-05 13:00:00+00:00,BUR,AVL,1,2,https://a.espncdn.com/i/teamlogos/soccer/500/379.png,https://a.espncdn.com/i/teamlogos/soccer/500/362.png,1,3,0,0,0,0,0
soccer-740661,eng.1,2026,2025-10-05 13:00:00+00:00,CRY,EVE,1,2,https://a.espncdn.com/i/teamlogos/soccer/500/384.png,https://a.espncdn.com/i/teamlogos/soccer/500/368.png,1,3,0,1,1,1,0
soccer-740664,eng.1,2026,2025-10-05 13:00:00+00:00,NFO,NEW,0,2,https://a.espncdn.com/i/teamlogos/soccer/500/393.png,https://a.espncdn.com/i/teamlogos/soccer/500/361.png,2,2,0,0,0,1,0
soccer-740665,eng.1,2026,2025-10-05 13:00:00+00:00,BHA,WOL,1,1,https://a.espncdn.com/i/teamlogos/soccer/500/331.png,https://a.espncdn.com/i/teamlogos/soccer/500/380.png,0,2,1,0,1,1,0
soccer-740659,eng.1,2026,2025-10-05 15:30:00+00:00,MNC,BRE,1,0,https://a.espncdn.com/i/teamlogos/soccer/500/382.png,https://a.espncdn.com/i/teamlogos/soccer/500/337.png,1,1,0,0,0,0,0
soccer-740672,eng.1,2026,2025-10-18 11:30:00+00:00,CHE,NFO,3,0,https://a.espncdn.com/i/teamlogos/soccer/500/363.png,https://a.espncdn.com/i/teamlogos/soccer/500/393.png,3,3,1,0,0,1,0
soccer-740666,eng.1,2026,2025-10-18 14:00:00+00:00,NEW,BHA,1,2,https://a.espncdn.com/i/teamlogos/soccer/500/361.png,https://a.espncdn.com/i/teamlogos/soccer/500/331.png,1,3,0,0,0,1,0
soccer-740667,eng.1,2026,2025-10-18 14:00:00+00:00,LEE,BUR,0,2,https://a.espncdn.com/i/teamlogos/soccer/500/357.png,https://a.espncdn.com/i/teamlogos/soccer/500/379.png,2,2,0,0,0,0,0
soccer-740668,eng.1,2026,2025-10-18 14:00:00+00:00,BOU,CRY,3,3,https://a.espncdn.com/i/teamlogos/soccer/500/349.png,https://a.espncdn.com/i/teamlogos/soccer/500/384.png,0,6,0,0,1,1,0
soccer-740671,eng.1,2026,2025-10-18 14:00:00+00:00,EVE,MNC,0,2,https://a.espncdn.com/i/teamlogos/soccer/500/368.png,https://a.espncdn.com/i/teamlogos/soccer/500/382.png,2,2,0,0,0,0,0
soccer-740673,eng.1,2026,2025-10-18 14:00:00+00:00,WOL,SUN,0,2,https://a.espncdn.com/i/teamlogos/soccer/500/380.png,https://a.espncdn.com/i/teamlogos/soccer/500/366.png,2,2,0,0,0,1,0
soccer-740669,eng.1,2026,2025-10-18 16:30:00+00:00,ARS,FUL,1,0,https://a.espncdn.com/i/teamlogos/soccer/500/359.png,https://a.espncdn.com/i/teamlogos/soccer/500/370.png,1,1,0,0,0,0,0
soccer-740674,eng.1,2026,2025-10-19 13:00:00+00:00,AVL,TOT,2,1,https://a.espncdn.com/i/teamlogos/soccer/500/362.png,https://a.espncdn.com/i/teamlogos/soccer/500/367.png,1,3,0,1,1,0,0
soccer-740670,eng.1,2026,2025-10-19 15:30:00+00:00,MAN,LIV,2,1,https://a.espncdn.com/i/teamlogos/soccer/500/360.png,https://a.espncdn.com/i/teamlogos/soccer/500/364.png,1,3,0,0,0,1,0
soccer-740675,eng.1,2026,2025-10-20 19:00:00+00:00,BRE,WHU,2,0,https://a.espncdn.com/i/teamlogos/soccer/500/337.png,https://a.espncdn.com/i/teamlogos/soccer/500/371.png,2,2,0,0,0,1,0
soccer-740682,eng.1,2026,2025-10-24 19:00:00+00:00,WHU,LEE,1,2,https://a.espncdn.com/i/teamlogos/soccer/500/371.png,https://a.espncdn.com/i/teamlogos/soccer/500/357.png,1,3,0,0,0,1,0
soccer-740685,eng.1,2026,2025-10-25 14:00:00+00:00,SUN,CHE,2,1,https://a.espncdn.com/i/teamlogos/soccer/500/366.png,https://a.espncdn.com/i/teamlogos/soccer/500/363.png,1,3,0,1,1,1,0
soccer-740680,eng.1,2026,2025-10-25 14:00:00+00:00,FUL,NEW,1,2,https://a.espncdn.com/i/teamlogos/soccer/500/370.png,https://a.espncdn.com/i/teamlogos/soccer/500/361.png,1,3,0,0,0,1,0
soccer-740683,eng.1,2026,2025-10-25 16:30:00+00:00,BHA,MAN,2,4,https://a.espncdn.com/i/teamlogos/soccer/500/331.png,https://a.espncdn.com/i/teamlogos/soccer/500/360.png,2,6,0,0,0,1,0
soccer-740679,eng.1,2026,2025-10-25 19:00:00+00:00,LIV,BRE,2,3,https://a.espncdn.com/i/teamlogos/soccer/500/364.png,https://a.espncdn.com/i/teamlogos/soccer/500/337.png,1,5,0,0,0,1,0
soccer-740678,eng.1,2026,2025-10-26 14:00:00+00:00,NFO,BOU,0,2,https://a.espncdn.com/i/teamlogos/soccer/500/393.png,https://a.espncdn.com/i/teamlogos/soccer/500/349.png,2,2,0,0,0,0,0
soccer-740676,eng.1,2026,2025-10-26 14:00:00+00:00,CRY,ARS,0,1,https://a.espncdn.com/i/teamlogos/soccer/500/384.png,https://a.espncdn.com/i/teamlogos/soccer/500/359.png,1,1,0,0,0,0,0
soccer-740677,eng.1,2026,2025-10-26 14:00:00+00:00,MNC,AVL,0,1,https://a.espncdn.com/i/teamlogos/soccer/500/382.png,https://a.espncdn.com/i/teamlogos/soccer/500/362.png,1,1,0,0,0,0,0
soccer-740684,eng.1,2026,2025-10-26 14:00:00+00:00,BUR,WOL,3,2,https://a.espncdn.com/i/teamlogos/soccer/500/379.png,https://a.espncdn.com/i/teamlogos/soccer/500/380.png,1,5,0,0,0,1,0
soccer-740681,eng.1,2026,2025-10-26 16:30:00+00:00,TOT,EVE,3,0,https://a.espncdn.com/i/teamlogos/soccer/500/367.png,https://a.espncdn.com/i/teamlogos/soccer/500/368.png,3,3,0,0,0,1,0
soccer-740686,eng.1,2026,2025-11-01 15:00:00+00:00,LEE,BHA,0,3,https://a.espncdn.com/i/teamlogos/soccer/500/357.png,https://a.espncdn.com/i/teamlogos/soccer/500/331.png,3,3,0,0,0,0,0
soccer-740687,eng.1,2026,2025-11-01 15:00:00+00:00,ARS,BUR,2,0,https://a.espncdn.com/i/teamlogos/soccer/500/359.png,https://a.espncdn.com/i/teamlogos/soccer/500/379.png,2,2,0,0,0,0,0
soccer-740688,eng.1,2026,2025-11-01 15:00:00+00:00,BRE,CRY,0,2,https://a.espncdn.com/i/teamlogos/soccer/500/337.png,https://a.espncdn.com/i/teamlogos/soccer/500/384.png,2,2,0,0,0,0,0
soccer-740689,eng.1,2026,2025-11-01 15:00:00+00:00,WOL,FUL,0,3,https://a.espncdn.com/i/teamlogos/soccer/500/380.png,https://a.espncdn.com/i/teamlogos/soccer/500/370.png,3,3,1,0,0,0,0
soccer-740692,eng.1,2026,2025-11-01 15:00:00+00:00,MAN,NFO,2,2,https://a.espncdn.com/i/teamlogos/soccer/500/360.png,https://a.espncdn.com/i/teamlogos/soccer/500/393.png,0,4,0,1,1,1,0
soccer-740690,eng.1,2026,2025-11-01 17:30:00+00:00,CHE,TOT,1,0,https://a.espncdn.com/i/teamlogos/soccer/500/363.png,https://a.espncdn.com/i/teamlogos/soccer/500/367.png,1,1,0,0,0,0,0
soccer-740694,eng.1,2026,2025-11-01 20:00:00+00:00,AVL,LIV,0,2,https://a.espncdn.com/i/teamlogos/soccer/500/362.png,https://a.espncdn.com/i/teamlogos/soccer/500/364.png,2,2,0,0,0,0,0
soccer-740695,eng.1,2026,2025-11-02 14:00:00+00:00,NEW,WHU,1,3,https://a.espncdn.com/i/teamlogos/soccer/500/361.png,https://a.espncdn.com/i/teamlogos/soccer/500/371.png,2,4,0,1,1,1,0
soccer-740691,eng.1,2026,2025-11-02 16:30:00+00:00,BOU,MNC,1,3,https://a.espncdn.com/i/teamlogos/soccer/500/349.png,https://a.espncdn.com/i/teamlogos/soccer/500/382.png,2,4,0,0,0,0,0
soccer-740693,eng.1,2026,2025-11-03 20:00:00+00:00,EVE,SUN,1,1,https://a.espncdn.com/i/teamlogos/soccer/500/368.png,https://a.espncdn.com/i/teamlogos/soccer/500/366.png,0,2,0,0,1,0,0
soccer-740705,eng.1,2026,2025-11-08 12:30:00+00:00,MAN,TOT,2,2,https://a.espncdn.com/i/teamlogos/soccer/500/360.png,https://a.espncdn.com/i/teamlogos/soccer/500/367.png,0,4,0,1,1,1,0
soccer-740701,eng.1,2026,2025-11-08 15:00:00+00:00,FUL,EVE,0,2,https://a.espncdn.com/i/teamlogos/soccer/500/370.png,https://a.espncdn.com/i/teamlogos/soccer/500/368.png,2,2,0,0,0,1,0
soccer-740696,eng.1,2026,2025-11-08 15:00:00+00:00,BUR,WHU,2,3,https://a.espncdn.com/i/teamlogos/soccer/500/379.png,https://a.espncdn.com/i/teamlogos/soccer/500/371.png,1,5,0,1,1,1,0
soccer-740704,eng.1,2026,2025-11-08 17:30:00+00:00,ARS,SUN,2,2,https://a.espncdn.com/i/teamlogos/soccer/500/359.png,https://a.espncdn.com/i/teamlogos/soccer/500/366.png,0,4,0,1,1,1,0
soccer-740699,eng.1,2026,2025-11-08 20:00:00+00:00,WOL,CHE,0,3,https://a.espncdn.com/i/teamlogos/soccer/500/380.png,https://a.espncdn.com/i/teamlogos/soccer/500/363.png,3,3,0,0,0,0,0
soccer-740697,eng.1,2026,2025-11-09 14:00:00+00:00,BOU,AVL,0,4,https://a.espncdn.com/i/teamlogos/soccer/500/349.png,https://a.espncdn.com/i/teamlogos/soccer/500/362.png,4,4,0,0,0,1,0
soccer-740698,eng.1,2026,2025-11-09 14:00:00+00:00,NEW,BRE,1,3,https://a.espncdn.com/i/teamlogos/soccer/500/361.png,https://a.espncdn.com/i/teamlogos/soccer/500/337.png,2,4,1,1,1,1,0
soccer-740700,eng.1,2026,2025-11-09 14:00:00+00:00,BHA,CRY,0,0,https://a.espncdn.com/i/teamlogos/soccer/500/331.png,https://a.espncdn.com/i/teamlogos/soccer/500/384.png,0,0,0,0,0,0,0
soccer-740703,eng.1,2026,2025-11-09 14:00:00+00:00,LEE,NFO,1,3,https://a.espncdn.com/i/teamlogos/soccer/500/357.png,https://a.espncdn.com/i/teamlogos/soccer/500/393.png,2,4,0,1,1,1,0
soccer-740702,eng.1,2026,2025-11-09 16:30:00+00:00,LIV,MNC,0,3,https://a.espncdn.com/i/teamlogos/soccer/500/364.png,https://a.espncdn.com/i/teamlogos/soccer/500/382.png,3,3,0,0,0,0,0
soccer-740707,eng.1,2026,2025-11-22 12:30:00+00:00,CHE,BUR,2,0,https://a.espncdn.com/i/teamlogos/soccer/500/363.png,https://a.espncdn.com/i/teamlogos/soccer/500/379.png,2,2,0,0,0,1,0
soccer-740715,eng.1,2026,2025-11-22 15:00:00+00:00,WHU,BOU,2,2,https://a.espncdn.com/i/teamlogos/soccer/500/371.png,https://a.espncdn.com/i/teamlogos/soccer/500/349.png,0,4,0,0,1,1,0
soccer-740706,eng.1,2026,2025-11-22 15:00:00+00:00,BRE,BHA,1,2,https://a.espncdn.com/i/teamlogos/soccer/500/337.png,https://a.espncdn.com/i/teamlogos/soccer/500/331.png,1,3,0,1,1,1,0
soccer-740708,eng.1,2026,2025-11-22 15:00:00+00:00,SUN,FUL,0,1,https://a.espncdn.com/i/teamlogos/soccer/500/366.png,https://a.espncdn.com/i/teamlogos/soccer/500/370.png,1,1,0,0,0,1,0
soccer-740710,eng.1,2026,2025-11-22 15:00:00+00:00,NFO,LIV,3,0,https://a.espncdn.com/i/teamlogos/soccer/500/393.png,https://a.espncdn.com/i/teamlogos/soccer/500/364.png,3,3,0,0,0,0,0
soccer-740713,eng.1,2026,2025-11-22 15:00:00+00:00,CRY,WOL,2,0,https://a.espncdn.com/i/teamlogos/soccer/500/384.png,https://a.espncdn.com/i/teamlogos/soccer/500/380.png,2,2,0,0,0,0,0
soccer-740712,eng.1,2026,2025-11-22 17:30:00+00:00,MNC,NEW,1,2,https://a.espncdn.com/i/teamlogos/soccer/500/382.png,https://a.espncdn.com/i/teamlogos/soccer/500/361.png,1,3,0,0,0,0,0
soccer-740709,eng.1,2026,2025-11-23 14:00:00+00:00,AVL,LEE,2,1,https://a.espncdn.com/i/teamlogos/soccer/500/362.png,https://a.espncdn.com/i/teamlogos/soccer/500/357.png,1,3,0,1,1,0,0
soccer-740714,eng.1,2026,2025-11-23 16:30:00+00:00,TOT,ARS,1,4,https://a.espncdn.com/i/teamlogos/soccer/500/367.png,https://a.espncdn.com/i/teamlogos/soccer/500/359.png,3,5,0,0,0,0,0
soccer-740711,eng.1,2026,2025-11-24 20:00:00+00:00,EVE,MAN,1,0,https://a.espncdn.com/i/teamlogos/soccer/500/368.png,https://a.espncdn.com/i/teamlogos/soccer/500/360.png,1,1,1,0,0,0,0
soccer-740718,eng.1,2026,2025-11-29 15:00:00+00:00,BUR,BRE,1,3,https://a.espncdn.com/i/teamlogos/soccer/500/379.png,https://a.espncdn.com/i/teamlogos/soccer/500/337.png,2,4,0,0,0,1,0
soccer-740717,eng.1,2026,2025-11-29 15:00:00+00:00,LEE,MNC,2,3,https://a.espncdn.com/i/teamlogos/soccer/500/357.png,https://a.espncdn.com/i/teamlogos/soccer/500/382.png,1,5,0,0,0,1,0
soccer-740724,eng.1,2026,2025-11-29 15:00:00+00:00,BOU,SUN,2,3,https://a.espncdn.com/i/teamlogos/soccer/500/349.png,https://a.espncdn.com/i/teamlogos/soccer/500/366.png,1,5,1,1,1,0,0
soccer-740721,eng.1,2026,2025-11-29 17:30:00+00:00,NEW,EVE,4,1,https://a.espncdn.com/i/teamlogos/soccer/500/361.png,https://a.espncdn.com/i/teamlogos/soccer/500/368.png,3,5,0,0,0,0,0
soccer-740720,eng.1,2026,2025-11-29 20:00:00+00:00,FUL,TOT,2,1,https://a.espncdn.com/i/teamlogos/soccer/500/370.png,https://a.espncdn.com/i/teamlogos/soccer/500/367.png,1,3,0,0,0,0,0
soccer-740725,eng.1,2026,2025-11-30 12:00:00+00:00,MAN,CRY,2,1,https://a.espncdn.com/i/teamlogos/soccer/500/360.png,https://a.espncdn.com/i/teamlogos/soccer/500/384.png,1,3,0,1,1,0,0
soccer-740716,eng.1,2026,2025-11-30 14:05:00+00:00,WOL,AVL,0,1,https://a.espncdn.com/i/teamlogos/soccer/500/380.png,https://a.espncdn.com/i/teamlogos/soccer/500/362.png,1,1,0,0,0,0,0
soccer-740723,eng.1,2026,2025-11-30 14:05:00+00:00,BHA,NFO,2,0,https://a.espncdn.com/i/teamlogos/soccer/500/331.png,https://a.espncdn.com/i/teamlogos/soccer/500/393.png,2,2,0,0,0,1,0
soccer-740722,eng.1,2026,2025-11-30 14:05:00+00:00,LIV,WHU,2,0,https://a.espncdn.com/i/teamlogos/soccer/500/364.png,https://a.espncdn.com/i/teamlogos/soccer/500/371.png,2,2,1,0,0,1,0
soccer-740719,eng.1,2026,2025-11-30 16:30:00+00:00,ARS,CHE,1,1,https://a.espncdn.com/i/teamlogos/soccer/500/359.png,https://a.espncdn.com/i/teamlogos/soccer/500/363.png,0,2,1,0,1,0,0
soccer-740733,eng.1,2026,2025-12-02 19:30:00+00:00,EVE,BOU,1,0,https://a.espncdn.com/i/teamlogos/soccer/500/368.png,https://a.espncdn.com/i/teamlogos/soccer/500/349.png,1,1,0,0,0,0,0
soccer-740730,eng.1,2026,2025-12-02 19:30:00+00:00,MNC,FUL,5,4,https://a.espncdn.com/i/teamlogos/soccer/500/382.png,https://a.espncdn.com/i/teamlogos/soccer/500/370.png,1,9,0,0,0,0,0
soccer-740729,eng.1,2026,2025-12-02 20:15:00+00:00,TOT,NEW,2,2,https://a.espncdn.com/i/teamlogos/soccer/500/367.png,https://a.espncdn.com/i/teamlogos/soccer/500/361.png,0,4,0,0,1,1,0
soccer-740734,eng.1,2026,2025-12-03 19:30:00+00:00,BRE,ARS,0,2,https://a.espncdn.com/i/teamlogos/soccer/500/337.png,https://a.espncdn.com/i/teamlogos/soccer/500/359.png,2,2,0,0,0,1,0
soccer-740727,eng.1,2026,2025-12-03 19:30:00+00:00,AVL,BHA,4,3,https://a.espncdn.com/i/teamlogos/soccer/500/362.png,https://a.espncdn.com/i/teamlogos/soccer/500/331.png,1,7,0,1,1,1,0
soccer-740726,eng.1,2026,2025-12-03 19:30:00+00:00,CRY,BUR,1,0,https://a.espncdn.com/i/teamlogos/soccer/500/384.png,https://a.espncdn.com/i/teamlogos/soccer/500/379.png,1,1,0,0,0,0,0
soccer-740728,eng.1,2026,2025-12-03 19:30:00+00:00,NFO,WOL,1,0,https://a.espncdn.com/i/teamlogos/soccer/500/393.png,https://a.espncdn.com/i/teamlogos/soccer/500/380.png,1,1,0,0,0,0,0
soccer-740732,eng.1,2026,2025-12-03 20:15:00+00:00,CHE,LEE,1,3,https://a.espncdn.com/i/teamlogos/soccer/500/363.png,https://a.espncdn.com/i/teamlogos/soccer/500/357.png,2,4,0,0,0,0,0
soccer-740731,eng.1,2026,2025-12-03 20:15:00+00:00,SUN,LIV,1,1,https://a.espncdn.com/i/teamlogos/soccer/500/366.png,https://a.espncdn.com/i/teamlogos/soccer/500/364.png,0,2,0,0,1,1,0
soccer-740735,eng.1,2026,2025-12-04 20:00:00+00:00,WHU,MAN,1,1,https://a.espncdn.com/i/teamlogos/soccer/500/371.png,https://a.espncdn.com/i/teamlogos/soccer/500/360.png,0,2,0,0,1,1,0
soccer-740745,eng.1,2026,2025-12-06 12:30:00+00:00,ARS,AVL,1,2,https://a.espncdn.com/i/teamlogos/soccer/500/359.png,https://a.espncdn.com/i/teamlogos/soccer/500/362.png,1,3,0,0,0,1,0
soccer-740743,eng.1,2026,2025-12-06 15:00:00+00:00,CHE,BOU,0,0,https://a.espncdn.com/i/teamlogos/soccer/500/363.png,https://a.espncdn.com/i/teamlogos/soccer/500/349.png,0,0,0,0,0,0,0
soccer-740739,eng.1,2026,2025-12-06 15:00:00+00:00,NFO,EVE,0,3,https://a.espncdn.com/i/teamlogos/soccer/500/393.png,https://a.espncdn.com/i/teamlogos/soccer/500/368.png,3,3,0,0,0,1,0
soccer-740736,eng.1,2026,2025-12-06 15:00:00+00:00,SUN,MNC,0,3,https://a.espncdn.com/i/teamlogos/soccer/500/366.png,https://a.espncdn.com/i/teamlogos/soccer/500/382.png,3,3,1,0,0,0,0
soccer-740741,eng.1,2026,2025-12-06 15:00:00+00:00,BUR,NEW,1,2,https://a.espncdn.com/i/teamlogos/soccer/500/379.png,https://a.espncdn.com/i/teamlogos/soccer/500/361.png,1,3,1,0,0,1,0
soccer-740744,eng.1,2026,2025-12-06 15:00:00+00:00,BRE,TOT,0,2,https://a.espncdn.com/i/teamlogos/soccer/500/337.png,https://a.espncdn.com/i/teamlogos/soccer/500/367.png,2,2,0,0,0,0,0
soccer-740742,eng.1,2026,2025-12-06 17:30:00+00:00,LIV,LEE,3,3,https://a.espncdn.com/i/teamlogos/soccer/500/364.png,https://a.espncdn.com/i/teamlogos/soccer/500/357.png,0,6,0,0,1,1,0
soccer-740740,eng.1,2026,2025-12-07 14:00:00+00:00,WHU,BHA,1,1,https://a.espncdn.com/i/teamlogos/soccer/500/371.png,https://a.espncdn.com/i/teamlogos/soccer/500/331.png,0,2,0,0,1,1,0
soccer-740738,eng.1,2026,2025-12-07 16:30:00+00:00,CRY,FUL,2,1,https://a.espncdn.com/i/teamlogos/soccer/500/384.png,https://a.espncdn.com/i/teamlogos/soccer/500/370.png,1,3,0,0,0,1,0
soccer-740737,eng.1,2026,2025-12-08 20:00:00+00:00,MAN,WOL,4,1,https://a.espncdn.com/i/teamlogos/soccer/500/360.png,https://a.espncdn.com/i/teamlogos/soccer/500/380.png,3,5,0,0,0,1,0
soccer-740750,eng.1,2026,2025-12-13 15:00:00+00:00,EVE,CHE,0,2,https://a.espncdn.com/i/teamlogos/soccer/500/368.png,https://a.espncdn.com/i/teamlogos/soccer/500/363.png,2,2,0,0,0,0,0
soccer-740752,eng.1,2026,2025-12-13 15:00:00+00:00,BHA,LIV,0,2,https://a.espncdn.com/i/teamlogos/soccer/500/331.png,https://a.espncdn.com/i/teamlogos/soccer/500/364.png,2,2,0,0,0,0,0
soccer-740754,eng.1,2026,2025-12-13 17:30:00+00:00,FUL,BUR,3,2,https://a.espncdn.com/i/teamlogos/soccer/500/370.png,https://a.espncdn.com/i/teamlogos/soccer/500/379.png,1,5,0,0,0,1,0
soccer-740746,eng.1,2026,2025-12-13 20:00:00+00:00,WOL,ARS,1,2,https://a.espncdn.com/i/teamlogos/soccer/500/380.png,https://a.espncdn.com/i/teamlogos/soccer/500/359.png,1,3,0,0,0,1,0
soccer-740747,eng.1,2026,2025-12-14 14:00:00+00:00,MNC,CRY,3,0,https://a.espncdn.com/i/teamlogos/soccer/500/382.png,https://a.espncdn.com/i/teamlogos/soccer/500/384.png,3,3,0,0,0,1,0
soccer-740755,eng.1,2026,2025-12-14 14:00:00+00:00,TOT,NFO,0,3,https://a.espncdn.com/i/teamlogos/soccer/500/367.png,https://a.espncdn.com/i/teamlogos/soccer/500/393.png,3,3,0,0,0,0,0
soccer-740749,eng.1,2026,2025-12-14 14:00:00+00:00,NEW,SUN,0,1,https://a.espncdn.com/i/teamlogos/soccer/500/361.png,https://a.espncdn.com/i/teamlogos/soccer/500/366.png,1,1,0,0,0,0,0
soccer-740748,eng.1,2026,2025-12-14 14:00:00+00:00,AVL,WHU,3,2,https://a.espncdn.com/i/teamlogos/soccer/500/362.png,https://a.espncdn.com/i/teamlogos/soccer/500/371.png,1,5,0,1,1,0,0
soccer-740753,eng.1,2026,2025-12-14 16:30:00+00:00,LEE,BRE,1,1,https://a.espncdn.com/i/teamlogos/soccer/500/357.png,https://a.espncdn.com/i/teamlogos/soccer/500/337.png,0,2,0,0,1,1,0
soccer-740751,eng.1,2026,2025-12-15 20:00:00+00:00,BOU,MAN,4,4,https://a.espncdn.com/i/teamlogos/soccer/500/349.png,https://a.espncdn.com/i/teamlogos/soccer/500/360.png,0,8,0,2,1,1,0
soccer-740763,eng.1,2026,2025-12-20 12:30:00+00:00,CHE,NEW,2,2,https://a.espncdn.com/i/teamlogos/soccer/500/363.png,https://a.espncdn.com/i/teamlogos/soccer/500/361.png,0,4,0,0,1,0,0
soccer-740764,eng.1,2026,2025-12-20 15:00:00+00:00,BUR,BOU,1,1,https://a.espncdn.com/i/teamlogos/soccer/500/379.png,https://a.espncdn.com/i/teamlogos/soccer/500/349.png,0,2,0,0,1,1,0
soccer-740756,eng.1,2026,2025-12-20 15:00:00+00:00,SUN,BHA,0,0,https://a.espncdn.com/i/teamlogos/soccer/500/366.png,https://a.espncdn.com/i/teamlogos/soccer/500/331.png,0,0,0,0,0,0,0
soccer-740760,eng.1,2026,2025-12-20 15:00:00+00:00,WHU,MNC,0,3,https://a.espncdn.com/i/teamlogos/soccer/500/371.png,https://a.espncdn.com/i/teamlogos/soccer/500/382.png,3,3,0,0,0,0,0
soccer-740761,eng.1,2026,2025-12-20 15:00:00+00:00,BRE,WOL,2,0,https://a.espncdn.com/i/teamlogos/soccer/500/337.png,https://a.espncdn.com/i/teamlogos/soccer/500/380.png,2,2,0,0,0,1,0
soccer-740762,eng.1,2026,2025-12-20 17:30:00+00:00,LIV,TOT,2,1,https://a.espncdn.com/i/teamlogos/soccer/500/364.png,https://a.espncdn.com/i/teamlogos/soccer/500/367.png,1,3,2,0,0,1,0
soccer-740757,eng.1,2026,2025-12-20 20:00:00+00:00,ARS,EVE,1,0,https://a.espncdn.com/i/teamlogos/soccer/500/359.png,https://a.espncdn.com/i/teamlogos/soccer/500/368.png,1,1,0,0,0,0,0
soccer-740759,eng.1,2026,2025-12-20 20:00:00+00:00,CRY,LEE,1,4,https://a.espncdn.com/i/teamlogos/soccer/500/384.png,https://a.espncdn.com/i/teamlogos/soccer/500/357.png,3,5,0,0,0,1,0
soccer-740765,eng.1,2026,2025-12-21 16:30:00+00:00,MAN,AVL,1,2,https://a.espncdn.com/i/teamlogos/soccer/500/360.png,https://a.espncdn.com/i/teamlogos/soccer/500/362.png,1,3,0,0,0,0,0
soccer-740758,eng.1,2026,2025-12-22 20:00:00+00:00,NFO,FUL,0,1,https://a.espncdn.com/i/teamlogos/soccer/500/393.png,https://a.espncdn.com/i/teamlogos/soccer/500/370.png,1,1,0,0,0,0,0
soccer-740769,eng.1,2026,2025-12-26 20:00:00+00:00,NEW,MAN,0,1,https://a.espncdn.com/i/teamlogos/soccer/500/361.png,https://a.espncdn.com/i/teamlogos/soccer/500/360.png,1,1,0,0,0,0,0
soccer-740770,eng.1,2026,2025-12-27 12:30:00+00:00,MNC,NFO,2,1,https://a.espncdn.com/i/teamlogos/soccer/500/382.png,https://a.espncdn.com/i/teamlogos/soccer/500/393.png,1,3,0,0,0,1,0
soccer-740772,eng.1,2026,2025-12-27 15:00:00+00:00,BHA,ARS,1,2,https://a.espncdn.com/i/teamlogos/soccer/500/331.png,https://a.espncdn.com/i/teamlogos/soccer/500/359.png,1,3,0,0,0,0,0
soccer-740774,eng.1,2026,2025-12-27 15:00:00+00:00,BOU,BRE,1,4,https://a.espncdn.com/i/teamlogos/soccer/500/349.png,https://a.espncdn.com/i/teamlogos/soccer/500/337.png,3,5,0,0,0,1,0
soccer-740773,eng.1,2026,2025-12-27 15:00:00+00:00,EVE,BUR,0,0,https://a.espncdn.com/i/teamlogos/soccer/500/368.png,https://a.espncdn.com/i/teamlogos/soccer/500/379.png,0,0,0,0,0,0,0
soccer-740775,eng.1,2026,2025-12-27 15:00:00+00:00,WOL,LIV,1,2,https://a.espncdn.com/i/teamlogos/soccer/500/380.png,https://a.espncdn.com/i/teamlogos/soccer/500/364.png,1,3,0,0,0,0,0
soccer-740768,eng.1,2026,2025-12-27 15:00:00+00:00,FUL,WHU,1,0,https://a.espncdn.com/i/teamlogos/soccer/500/370.png,https://a.espncdn.com/i/teamlogos/soccer/500/371.png,1,1,0,0,0,1,0
soccer-740766,eng.1,2026,2025-12-27 17:30:00+00:00,AVL,CHE,2,1,https://a.espncdn.com/i/teamlogos/soccer/500/362.png,https://a.espncdn.com/i/teamlogos/soccer/500/363.png,1,3,0,1,1,1,0
